experiment_id,run_id,seed,users,arrival_rate,traffic_pattern,algorithm,architecture,distributed_latency,failure_rate,fail_closed,rate_limit,simulation_duration,total_requests,accepted_requests,rejected_requests,throughput,acceptance_rate,rejection_rate,p95_latency,jain_fairness,limit_overshoot
63,33,3868917056,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,350,328,22,32.8,0.9371428571428572,0.06285714285714286,0.010000000000000009,0.9517338995046002,0.0
63,34,3223135842,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,337,333,4,33.3,0.9881305637982196,0.011869436201780416,0.010000000000000009,0.9664371622799373,0.0
63,35,1343483388,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,339,326,13,32.6,0.9616519174041298,0.038348082595870206,0.010000000000000009,0.9488928571428571,0.0
63,36,2878641895,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,310,306,4,30.6,0.9870967741935484,0.012903225806451613,0.010000000000000009,0.9330011956954962,0.0
63,37,3939604488,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,303,300,3,30.0,0.9900990099009901,0.009900990099009901,0.010000000000000009,0.9437919463087249,0.0
63,38,1601558612,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,294,287,7,28.7,0.9761904761904762,0.023809523809523808,0.010000000000000009,0.952242774566474,0.0
63,39,3408373903,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,285,270,15,27.0,0.9473684210526315,0.05263157894736842,0.010000000000000009,0.9350949204720369,0.0
63,40,3125405625,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,297,290,7,29.0,0.9764309764309764,0.02356902356902357,0.010000000000000009,0.950497287522604,0.0
63,41,1624859132,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,310,304,6,30.4,0.9806451612903225,0.01935483870967742,0.010000000000000009,0.9503907856849033,0.0
63,42,4247343292,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,297,292,5,29.2,0.9831649831649831,0.016835016835016835,0.010000000000000009,0.9520321572130416,0.0
63,43,3630635343,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,329,326,3,32.6,0.9908814589665653,0.00911854103343465,0.010000000000000009,0.9584776334776335,0.0
63,44,2250007756,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,309,307,2,30.7,0.9935275080906149,0.006472491909385114,0.010000000000000009,0.9415484515484516,0.0
63,45,4104418331,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,301,294,7,29.4,0.9767441860465116,0.023255813953488372,0.010000000000000009,0.9625389755011136,0.0
63,46,3550383759,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,364,341,23,34.1,0.9368131868131868,0.06318681318681318,0.010000000000000009,0.96498755186722,0.0
63,47,54342416,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,330,308,22,30.8,0.9333333333333333,0.06666666666666667,0.010000000000000009,0.9058823529411765,0.0
63,48,4245201690,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,300,288,12,28.8,0.96,0.04,0.010000000000000009,0.9481481481481482,0.0
63,49,1355285236,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,303,301,2,30.1,0.9933993399339934,0.006600660066006601,0.010000000000000009,0.9419941775836972,0.0
63,50,3330202598,20,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,340,333,7,33.3,0.9794117647058823,0.020588235294117647,0.010000000000000009,0.9718580192813322,0.0
64,1,317435577,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,301,287,14,28.7,0.9534883720930233,0.046511627906976744,0.010000000000000009,0.9491703157409541,0.0
64,2,4251643322,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,326,312,14,31.2,0.9570552147239264,0.04294478527607362,0.010000000000000009,0.9581102362204724,0.0
64,3,4086742043,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,311,294,17,29.4,0.9453376205787781,0.05466237942122187,0.010000000000000009,0.9540397350993377,0.0
64,4,1190653799,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,313,304,9,30.4,0.9712460063897763,0.02875399361022364,0.010000000000000009,0.9204780876494024,0.0
64,5,1104249308,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,321,305,16,30.5,0.9501557632398754,0.04984423676012461,0.010000000000000009,0.9394566754191073,0.0
64,6,2238380092,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,290,279,11,27.9,0.9620689655172414,0.03793103448275862,0.010000000000000009,0.9430700266537436,0.0
64,7,1484651174,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,320,302,18,30.2,0.94375,0.05625,0.010000000000000009,0.9168073984720547,0.0
64,8,1588382570,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,305,290,15,29.0,0.9508196721311475,0.04918032786885246,0.010000000000000009,0.9373606776638431,0.0
64,9,2016515893,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,290,272,18,27.2,0.9379310344827586,0.06206896551724138,0.010000000000000009,0.9494866529774127,0.0
64,10,3088103761,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,326,310,16,31.0,0.950920245398773,0.049079754601226995,0.010000000000000009,0.942156862745098,0.0
64,11,709477779,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,319,313,6,31.3,0.9811912225705329,0.018808777429467086,0.010000000000000009,0.9483930300096806,0.0
64,12,3691789819,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,314,305,9,30.5,0.9713375796178344,0.028662420382165606,0.010000000000000009,0.9564569195969566,0.0
64,13,4159113446,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,319,307,12,30.7,0.9623824451410659,0.03761755485893417,0.010000000000000009,0.9396709870388833,0.0
64,14,1454859770,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,273,261,12,26.1,0.9560439560439561,0.04395604395604396,0.010000000000000009,0.9268163265306123,0.0
64,15,3531673633,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,350,332,18,33.2,0.9485714285714286,0.05142857142857143,0.010000000000000009,0.9695988740323715,0.0
64,16,1345147214,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,289,275,14,27.5,0.9515570934256056,0.04844290657439446,0.010000000000000009,0.9474442495615134,0.0
64,17,2719331396,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,320,309,11,30.9,0.965625,0.034375,0.010000000000000009,0.9210978197954852,0.0
64,18,1978230225,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,323,306,17,30.6,0.9473684210526315,0.05263157894736842,0.010000000000000009,0.9401204819277108,0.0
64,19,730364490,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,319,308,11,30.8,0.9655172413793104,0.034482758620689655,0.010000000000000009,0.9617193836171939,0.0
64,20,2750428293,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,324,307,17,30.7,0.9475308641975309,0.05246913580246913,0.010000000000000009,0.9576204023572444,0.0
64,21,3568697205,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,324,307,17,30.7,0.9475308641975309,0.05246913580246913,0.010000000000000009,0.9646775844421699,0.0
64,22,3558833229,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,296,279,17,27.9,0.9425675675675675,0.057432432432432436,0.010000000000000009,0.9444430963358408,0.0
64,23,1996580287,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,356,332,24,33.2,0.9325842696629213,0.06741573033707865,0.010000000000000009,0.9672165672165672,0.0
64,24,1213878642,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,307,296,11,29.6,0.9641693811074918,0.035830618892508145,0.010000000000000009,0.9490467937608319,0.0
64,25,3250652209,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,343,323,20,32.3,0.9416909620991254,0.05830903790087463,0.010000000000000009,0.967981072555205,0.0
64,26,2060202477,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,304,295,9,29.5,0.9703947368421053,0.029605263157894735,0.010000000000000009,0.941217823923859,0.0
64,27,1446234543,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,305,295,10,29.5,0.9672131147540983,0.03278688524590164,0.010000000000000009,0.9070773400041693,0.0
64,28,3573518402,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,309,292,17,29.2,0.9449838187702265,0.05501618122977346,0.010000000000000009,0.9563032750112158,0.0
64,29,2814367873,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,313,292,21,29.2,0.9329073482428115,0.0670926517571885,0.010000000000000009,0.9365553602811951,0.0
64,30,898546860,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,337,321,16,32.1,0.9525222551928784,0.04747774480712166,0.010000000000000009,0.942046077893582,0.0
64,31,1073049977,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,334,325,9,32.5,0.9730538922155688,0.02694610778443114,0.010000000000000009,0.9551908120817507,0.0
64,32,79750733,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,296,279,17,27.9,0.9425675675675675,0.057432432432432436,0.010000000000000009,0.9151304961203857,0.0
64,33,1333155914,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,308,292,16,29.2,0.948051948051948,0.05194805194805195,0.010000000000000009,0.9219723183391003,0.0
64,34,1065450611,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,273,262,11,26.2,0.9597069597069597,0.040293040293040296,0.010000000000000009,0.9439493949394939,0.0
64,35,2264295356,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,327,311,16,31.1,0.9510703363914373,0.04892966360856269,0.010000000000000009,0.943619512195122,0.0
64,36,324849306,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,310,304,6,30.4,0.9806451612903225,0.01935483870967742,0.010000000000000009,0.9430204081632653,0.0
64,37,3050188972,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,331,316,15,31.6,0.9546827794561934,0.045317220543806644,0.010000000000000009,0.9642332947083816,0.0
64,38,52369573,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,291,287,4,28.7,0.9862542955326461,0.013745704467353952,0.010000000000000009,0.9362241418504206,0.0
64,39,849338885,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,340,330,10,33.0,0.9705882352941176,0.029411764705882353,0.010000000000000009,0.9346035015447992,0.0
64,40,3113317274,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,316,304,12,30.4,0.9620253164556962,0.0379746835443038,0.010000000000000009,0.9334949494949495,0.0
64,41,3854134813,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,309,300,9,30.0,0.970873786407767,0.02912621359223301,0.010000000000000009,0.9232663110381617,0.0
64,42,1962103749,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,310,303,7,30.3,0.9774193548387097,0.02258064516129032,0.010000000000000009,0.9182736547309462,0.0
64,43,1666518604,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,336,325,11,32.5,0.9672619047619048,0.03273809523809524,0.010000000000000009,0.9514051522248244,0.0
64,44,158169787,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,330,315,15,31.5,0.9545454545454546,0.045454545454545456,0.010000000000000009,0.9098202824133504,0.0
64,45,3861980451,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,317,302,15,30.2,0.9526813880126183,0.0473186119873817,0.010000000000000009,0.9414120561519406,0.0
64,46,113874513,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,298,287,11,28.7,0.9630872483221476,0.03691275167785235,0.010000000000000009,0.9487330108269983,0.0
64,47,3756053966,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,301,292,9,29.2,0.9700996677740864,0.029900332225913623,0.010000000000000009,0.9545902373488581,0.0
64,48,1632319551,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,317,301,16,30.1,0.9495268138801262,0.050473186119873815,0.010000000000000009,0.947510980966325,0.0
64,49,4222331069,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,315,303,12,30.3,0.9619047619047619,0.0380952380952381,0.010000000000000009,0.9305594972633286,0.0
64,50,2859146536,20,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,326,305,21,30.5,0.9355828220858896,0.06441717791411043,0.010000000000000009,0.9440328800487112,0.0
65,1,798967445,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,278,276,2,27.6,0.9928057553956835,0.007194244604316547,0.001000000000000334,0.9502994011976048,0.0
65,2,1625605184,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,332,326,6,32.6,0.9819277108433735,0.018072289156626505,0.001000000000000334,0.9231758165392634,30.0
65,3,2956574880,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,306,305,1,30.5,0.9967320261437909,0.0032679738562091504,0.001000000000000334,0.9521494370522006,2.0
65,4,1607670231,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,303,302,1,30.2,0.9966996699669967,0.0033003300330033004,0.001000000000000334,0.914234161988773,2.0
65,5,3382363315,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,316,314,2,31.4,0.9936708860759493,0.006329113924050633,0.001000000000000334,0.9436830015313936,10.0
65,6,4273349344,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,308,307,1,30.7,0.9967532467532467,0.003246753246753247,0.001000000000000334,0.923466588281403,14.000000000000002
65,7,2614557893,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,349,344,5,34.4,0.9856733524355301,0.014326647564469915,0.001000000000000334,0.9605194805194806,18.0
65,8,780128489,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,347,346,1,34.6,0.9971181556195965,0.002881844380403458,0.001000000000000334,0.8976904619076185,26.0
65,9,2498944402,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,306,305,1,30.5,0.9967320261437909,0.0032679738562091504,0.001000000000000334,0.9375629913323926,2.0
65,10,3789628676,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,289,288,1,28.8,0.9965397923875432,0.0034602076124567475,0.001000000000000334,0.9374321880650994,4.0
65,11,942336504,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,296,293,3,29.3,0.9898648648648649,0.010135135135135136,0.001000000000000334,0.9264947118497734,0.0
65,12,2338075875,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,308,305,3,30.5,0.9902597402597403,0.00974025974025974,0.001000000000000334,0.9226839912715731,2.0
65,13,2179898987,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,269,265,4,26.5,0.9851301115241635,0.01486988847583643,0.001000000000000334,0.8793513648885549,0.0
65,14,3226010928,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,294,290,4,29.0,0.9863945578231292,0.013605442176870748,0.001000000000000334,0.9133362293657689,12.0
65,15,36151779,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,297,294,3,29.4,0.98989898989899,0.010101010101010102,0.001000000000000334,0.9561504424778761,0.0
65,16,1024504971,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,288,283,5,28.3,0.9826388888888888,0.017361111111111112,0.001000000000000334,0.9375907281667057,6.0
65,17,3528348475,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,303,303,0,30.3,1.0,0.0,0.001000000000000334,0.9275510204081633,6.0
65,18,3468513705,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,322,319,3,31.9,0.9906832298136646,0.009316770186335404,0.001000000000000334,0.9775312199807877,12.0
65,19,2335460158,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,316,315,1,31.5,0.9968354430379747,0.0031645569620253164,0.001000000000000334,0.9451800342922462,28.000000000000004
65,20,4040299651,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,298,294,4,29.4,0.9865771812080537,0.013422818791946308,0.001000000000000334,0.944862264975951,2.0
65,21,800863312,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,320,318,2,31.8,0.99375,0.00625,0.001000000000000334,0.9352941176470588,16.0
65,22,3490297187,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,323,320,3,32.0,0.9907120743034056,0.009287925696594427,0.001000000000000334,0.9481481481481482,0.0
65,23,2376140567,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,281,279,2,27.9,0.9928825622775801,0.0071174377224199285,0.001000000000000334,0.9078726382085375,0.0
65,24,150372666,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,310,307,3,30.7,0.9903225806451613,0.00967741935483871,0.001000000000000334,0.9381743977702568,10.0
65,25,3585044907,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,281,278,3,27.8,0.9893238434163701,0.010676156583629894,0.001000000000000334,0.9105089538171536,4.0
65,26,276955655,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,324,319,5,31.9,0.9845679012345679,0.015432098765432098,0.001000000000000334,0.9462618560535615,30.0
65,27,1060782090,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,310,309,1,30.9,0.9967741935483871,0.0032258064516129032,0.001000000000000334,0.9500597014925373,8.0
65,28,387843759,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,291,287,4,28.7,0.9862542955326461,0.013745704467353952,0.001000000000000334,0.9336771707095897,6.0
65,29,568329886,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,302,300,2,30.0,0.9933774834437086,0.006622516556291391,0.001000000000000334,0.9328358208955224,10.0
65,30,3361085260,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,301,297,4,29.7,0.9867109634551495,0.013289036544850499,0.001000000000000334,0.9598367791077258,14.000000000000002
65,31,1167543847,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,313,311,2,31.1,0.9936102236421726,0.006389776357827476,0.001000000000000334,0.9388565327120948,0.0
65,32,1631932548,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,328,326,2,32.6,0.9939024390243902,0.006097560975609756,0.001000000000000334,0.9721551408708379,16.0
65,33,2798450092,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,283,282,1,28.2,0.9964664310954063,0.0035335689045936395,0.001000000000000334,0.9613636363636363,10.0
65,34,3022755905,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,293,287,6,28.7,0.9795221843003413,0.020477815699658702,0.001000000000000334,0.9307231638418079,4.0
65,35,3363068918,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,291,289,2,28.9,0.993127147766323,0.006872852233676976,0.001000000000000334,0.9615588303016348,4.0
65,36,1785174289,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,305,303,2,30.3,0.9934426229508196,0.006557377049180328,0.001000000000000334,0.9613507853403142,14.000000000000002
65,37,1834025899,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,340,336,4,33.6,0.9882352941176471,0.011764705882352941,0.001000000000000334,0.9241650294695481,20.0
65,38,4245164282,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,352,350,2,35.0,0.9943181818181818,0.005681818181818182,0.001000000000000334,0.9490238611713666,4.0
65,39,2200421429,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,301,297,4,29.7,0.9867109634551495,0.013289036544850499,0.001000000000000334,0.9556771397616468,14.000000000000002
65,40,1265892880,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,302,299,3,29.9,0.9900662251655629,0.009933774834437087,0.001000000000000334,0.9314544696811836,14.000000000000002
65,41,3847793488,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,312,308,4,30.8,0.9871794871794872,0.01282051282051282,0.001000000000000334,0.9058823529411765,20.0
65,42,2340266747,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,317,315,2,31.5,0.9936908517350158,0.006309148264984227,0.001000000000000334,0.9337944664031621,4.0
65,43,3742264395,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,325,322,3,32.2,0.9907692307692307,0.009230769230769232,0.001000000000000334,0.9498351044338585,36.0
65,44,2175062074,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,355,353,2,35.3,0.9943661971830986,0.005633802816901409,0.001000000000000334,0.9563238679969301,52.0
65,45,2475732410,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,301,298,3,29.8,0.9900332225913622,0.009966777408637873,0.001000000000000334,0.9503852739726028,12.0
65,46,2951370262,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,322,321,1,32.1,0.9968944099378882,0.003105590062111801,0.001000000000000334,0.9574521464411819,16.0
65,47,2143460588,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,311,309,2,30.9,0.9935691318327974,0.006430868167202572,0.001000000000000334,0.9630925963284245,0.0
65,48,3981120915,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,275,274,1,27.4,0.9963636363636363,0.0036363636363636364,0.001000000000000334,0.9259496793290577,0.0
65,49,271595686,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,335,332,3,33.2,0.991044776119403,0.008955223880597015,0.001000000000000334,0.9443454420836189,26.0
65,50,2590373342,20,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,319,316,3,31.6,0.9905956112852664,0.009404388714733543,0.001000000000000334,0.9321882001493652,16.0
66,1,1998060879,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,321,307,14,30.7,0.956386292834891,0.04361370716510903,0.001000000000000334,0.9599612955795478,0.0
66,2,3356152509,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,320,307,13,30.7,0.959375,0.040625,0.001000000000000334,0.9400458807101536,8.0
66,3,3361552205,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,331,322,9,32.2,0.972809667673716,0.027190332326283987,0.001000000000000334,0.9586168639053254,14.000000000000002
66,4,1190740508,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,320,309,11,30.9,0.965625,0.034375,0.001000000000000334,0.93407356681667,0.0
66,5,4087821439,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,346,332,14,33.2,0.9595375722543352,0.04046242774566474,0.001000000000000334,0.9281239474570563,16.0
66,6,2035002430,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,332,324,8,32.4,0.9759036144578314,0.024096385542168676,0.001000000000000334,0.9392984967788117,16.0
66,7,3100425108,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,323,315,8,31.5,0.9752321981424149,0.02476780185758514,0.001000000000000334,0.9412350597609562,4.0
66,8,2020233158,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,321,308,13,30.8,0.9595015576323987,0.040498442367601244,0.001000000000000334,0.9501602564102564,4.0
66,9,2378888637,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,285,279,6,27.9,0.9789473684210527,0.021052631578947368,0.001000000000000334,0.9353640951694304,0.0
66,10,756634669,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,309,290,19,29.0,0.9385113268608414,0.061488673139158574,0.001000000000000334,0.9394548704200179,4.0
66,11,433675504,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,302,291,11,29.1,0.9635761589403974,0.03642384105960265,0.001000000000000334,0.9178517233904184,6.0
66,12,1963180587,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,268,260,8,26.0,0.9701492537313433,0.029850746268656716,0.001000000000000334,0.9399332591768632,0.0
66,13,2971974898,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,291,278,13,27.8,0.9553264604810997,0.044673539518900345,0.001000000000000334,0.9280019212295869,0.0
66,14,669251379,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,303,293,10,29.3,0.966996699669967,0.033003300330033,0.001000000000000334,0.9301083423618635,22.0
66,15,4107555921,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,330,319,11,31.9,0.9666666666666667,0.03333333333333333,0.001000000000000334,0.9667585027550827,20.0
66,16,710535159,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,305,299,6,29.9,0.980327868852459,0.019672131147540985,0.001000000000000334,0.9408650810355714,24.0
66,17,3676170827,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,325,316,9,31.6,0.9723076923076923,0.027692307692307693,0.001000000000000334,0.9463229719484458,10.0
66,18,1575718528,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,321,314,7,31.4,0.9781931464174455,0.021806853582554516,0.001000000000000334,0.9109016999260902,34.0
66,19,2121673201,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,292,280,12,28.0,0.958904109589041,0.0410958904109589,0.001000000000000334,0.937350549976088,0.0
66,20,1607053609,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,306,297,9,29.7,0.9705882352941176,0.029411764705882353,0.001000000000000334,0.9418001281229981,24.0
66,21,1577292382,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,297,286,11,28.6,0.9629629629629629,0.037037037037037035,0.001000000000000334,0.9367384333486029,2.0
66,22,934180459,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,331,319,12,31.9,0.9637462235649547,0.03625377643504532,0.001000000000000334,0.959466339807656,14.000000000000002
66,23,3954515028,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,317,309,8,30.9,0.9747634069400631,0.025236593059936908,0.001000000000000334,0.9418129808640757,12.0
66,24,2732042641,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,344,333,11,33.3,0.9680232558139535,0.03197674418604651,0.001000000000000334,0.9647555246215417,10.0
66,25,1219831232,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,311,302,9,30.2,0.9710610932475884,0.028938906752411574,0.001000000000000334,0.9242399675719497,16.0
66,26,1971809971,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,305,300,5,30.0,0.9836065573770492,0.01639344262295082,0.001000000000000334,0.9664948453608248,0.0
66,27,3727685060,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,331,322,9,32.2,0.972809667673716,0.027190332326283987,0.001000000000000334,0.9557890855457227,12.0
66,28,3751596130,20,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,330,322,8,32.2,0.9757575757575757,0.024242424242424242,0.001000000000000334,0.9432678311499272,18.0
