experiment_id,users,arrival_rate,traffic_pattern,algorithm,architecture,distributed_latency,failure_rate,fail_closed,rate_limit,simulation_duration,throughput_mean,throughput_std,acceptance_rate_mean,acceptance_rate_std,rejection_rate_mean,rejection_rate_std,p95_latency_mean,p95_latency_std,jain_fairness_mean,jain_fairness_std,limit_overshoot_mean,limit_overshoot_std
98,20,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,43.978,0.8586710662413171,0.7059672649756255,0.023246921320324944,0.29403273502437455,0.02324692132032494,0.001000000000000334,0.0,0.9602374206198552,0.011020391071169802,0.0,0.0
99,20,100.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,44.264,0.8206728946419516,0.7029194396897027,0.025443558354229203,0.29708056031029706,0.025443558354229207,0.010000000000000009,0.0,0.9577961000398838,0.010740639307493244,0.0,0.0
100,20,100.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,43.844000000000015,0.9936115941352538,0.7044889626077706,0.02341919250183036,0.29551103739222934,0.02341919250183036,0.010000000000000009,0.0,0.9586563936426664,0.013983212710263643,0.0,0.0
101,20,100.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,49.93999999999999,1.03053384223906,0.7972801404715413,0.028589445623607608,0.20271985952845878,0.028589445623607608,0.001000000000000334,0.0,0.9637137092616536,0.013478706212508938,56.88,10.508358577817946
102,20,100.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,49.38400000000001,0.9387992330631721,0.7977416426692497,0.026650093026605967,0.20225835733075023,0.026650093026605967,0.001000000000000334,0.0,0.9616004168381934,0.013473744424485576,58.04,9.20425988333663
103,20,100.0,ramp,token_bucket,distributed,10.0,0.01,True,50,10.0,49.998000000000005,1.299305968584767,0.8021022887991661,0.025730841308116932,0.19789771120083371,0.02573084130811693,0.010000000000000009,0.0,0.9643486271783602,0.01081628041565885,56.4,8.380930735902785
104,20,100.0,ramp,token_bucket,distributed,10.0,0.03,True,50,10.0,49.60800000000001,1.1064971757758808,0.7928235344600771,0.028225432001479665,0.20717646553992264,0.028225432001479662,0.010000000000000009,0.0,0.9647495190213655,0.008431167727254612,57.88,9.350165773931499
105,20,100.0,ramp,leaky_bucket,distributed,1.0,0.01,True,50,10.0,49.934000000000005,1.127583256349614,0.8038789054076038,0.025192812025679547,0.19612109459239624,0.02519281202567953,0.9781028709036935,0.0007217657557538776,0.9644588479978365,0.00869872491732179,56.44,9.808486121721332
106,20,100.0,ramp,leaky_bucket,distributed,1.0,0.03,True,50,10.0,49.703999999999986,1.1560207610592466,0.7908145878867798,0.025244539497613485,0.20918541211322034,0.02524453949761348,0.9780433046989033,0.0007895187578741794,0.9639802925122867,0.011710517811080548,55.12,9.166547878018202
107,20,100.0,ramp,leaky_bucket,distributed,10.0,0.01,True,50,10.0,49.95,1.145120081039539,0.8054530039918935,0.03349632623518203,0.19454699600810652,0.033496326235182027,0.9868083193617584,0.0013221023458248277,0.9643313159230076,0.0109762857469159,54.76,8.762556704524085
108,20,100.0,ramp,leaky_bucket,distributed,10.0,0.03,True,50,10.0,49.514,0.9560355641920442,0.7897965430597467,0.026002750162714763,0.2102034569402533,0.026002750162714774,0.9870201748146286,0.0007160345694684504,0.960874371966653,0.012860200509385735,55.64,7.794254294029673
109,50,50.0,constant,sliding_window,distributed,1.0,0.01,True,50,10.0,49.14,0.2049390153191915,0.9808383233532934,0.0040905991081675004,0.019161676646706583,0.004090599108167505,0.001000000000000334,0.0,0.9076851471904489,0.018544377205712,0.0,0.0
110,50,50.0,constant,sliding_window,distributed,1.0,0.03,True,50,10.0,48.24,0.4223742416388575,0.962874251497006,0.008430623585605942,0.037125748502994015,0.008430623585605939,0.001000000000000334,0.0,0.909029594683121,0.016348652059575208,0.0,0.0
111,50,50.0,constant,sliding_window,distributed,10.0,0.01,True,50,10.0,49.07800000000001,0.1664812301732541,0.9796007984031935,0.0033229786461727254,0.020399201596806384,0.0033229786461727367,0.010000000000000009,0.0,0.9087063630685768,0.01792973285198079,0.0,0.0
112,50,50.0,constant,sliding_window,distributed,10.0,0.03,True,50,10.0,48.324,0.3614194239384486,0.9645508982035929,0.0072139605576536665,0.03544910179640718,0.007213960557653664,0.010000000000000009,0.0,0.9083105433117085,0.01735040500025645,0.0,0.0
113,50,50.0,constant,token_bucket,distributed,1.0,0.01,True,50,10.0,49.56600000000001,0.2388388578100304,0.9893413173652693,0.004767242670858887,0.010658682634730538,0.004767242670858894,0.001000000000000334,0.0,0.9118039282643928,0.014324079062041724,2.0,0.0
114,50,50.0,constant,token_bucket,distributed,1.0,0.03,True,50,10.0,48.654,0.3894663014947508,0.971137724550898,0.007773778472949101,0.02886227544910179,0.007773778472949114,0.001000000000000334,0.0,0.9102766987767992,0.014045211934243738,1.96,0.27999999999999997
115,50,50.0,constant,token_bucket,distributed,10.0,0.01,True,50,10.0,49.54200000000001,0.2490702712087491,0.9888622754491019,0.004971462499176625,0.011137724550898202,0.004971462499176635,0.010000000000000009,0.0,0.9069781053960447,0.01443640010797688,2.0,0.0
116,50,50.0,constant,token_bucket,distributed,10.0,0.03,True,50,10.0,48.64200000000001,0.3985423440489103,0.9708982035928143,0.007954937006964282,0.029101796407185628,0.007954937006964279,0.010000000000000009,0.0,0.9074815983191765,0.018141797479109215,1.92,0.39191835884530857
117,50,50.0,constant,leaky_bucket,distributed,1.0,0.01,True,50,10.0,49.604,0.18650469162999622,0.9900998003992015,0.0037226485355288594,0.009900199600798402,0.003722648535528867,0.001000000000000334,0.0,0.9113384428536289,0.013796792155656037,2.0,0.0
118,50,50.0,constant,leaky_bucket,distributed,1.0,0.03,True,50,10.0,48.574,0.4068464083656138,0.9695409181636727,0.00812068679372483,0.030459081836327347,0.008120686793724831,0.001000000000000334,0.0,0.9110512729444814,0.01650961952570303,1.84,0.5425863986500215
119,50,50.0,constant,leaky_bucket,distributed,10.0,0.01,True,50,10.0,49.571999999999996,0.22894540834006682,0.9894610778443115,0.004569768629542245,0.010538922155688624,0.004569768629542254,0.010000000000000009,0.0,0.9044358528032395,0.012835483945331228,1.96,0.27999999999999997
120,50,50.0,constant,leaky_bucket,distributed,10.0,0.03,True,50,10.0,48.538000000000004,0.3248938288118134,0.9688223552894212,0.006484906762710848,0.031177644710578843,0.006484906762710849,0.010000000000000009,0.0,0.9108002541664425,0.01599302246387305,1.92,0.39191835884530857
121,50,50.0,poisson,sliding_window,distributed,1.0,0.01,True,50,10.0,44.888000000000005,0.973168022491491,0.8978815896473988,0.021061009908821145,0.1021184103526013,0.021061009908821145,0.001000000000000334,0.0,0.9039129656578041,0.017830166380043522,0.0,0.0
122,50,50.0,poisson,sliding_window,distributed,1.0,0.03,True,50,10.0,44.582,1.1971115236267673,0.886525140420947,0.02572557348405196,0.1134748595790531,0.025725573484051956,0.001000000000000334,0.0,0.9015355736306064,0.018188410874480178,0.0,0.0
123,50,50.0,poisson,sliding_window,distributed,10.0,0.01,True,50,10.0,44.724,0.913139638828586,0.9011187158069469,0.028344739638541602,0.0988812841930532,0.02834473963854161,0.010000000000000009,0.0,0.9001292510807838,0.01921197523080524,0.0,0.0
124,50,50.0,poisson,sliding_window,distributed,10.0,0.03,True,50,10.0,44.162,1.0674998829039748,0.89181449524896,0.027326871785071604,0.10818550475104015,0.027326871785071608,0.010000000000000009,0.0,0.9055809542080169,0.018747113571459674,0.0,0.0
125,50,50.0,poisson,token_bucket,distributed,1.0,0.01,True,50,10.0,49.296000000000014,2.3846978844289697,0.9894736063950049,0.005457137211812054,0.010526393604995079,0.00545713721181205,0.001000000000000334,0.0,0.9093589728720004,0.01918110545130981,31.36,9.046015697532257
126,50,50.0,poisson,token_bucket,distributed,1.0,0.03,True,50,10.0,48.68200000000001,2.5127427245939846,0.9677790487797906,0.009007435721129246,0.032220951220209446,0.009007435721129258,0.001000000000000334,0.0,0.9119152531305014,0.014187875937275147,29.76,9.513274935583436
127,50,50.0,poisson,token_bucket,distributed,10.0,0.01,True,50,10.0,49.53799999999999,1.8335637430970326,0.9903108871675252,0.004380151949085705,0.009689112832474873,0.0043801519490857125,0.010000000000000009,0.0,0.9073245979613719,0.017092318708348958,29.76,8.291103665978373
128,50,50.0,poisson,token_bucket,distributed,10.0,0.03,True,50,10.0,48.282,2.0914769900718486,0.967629594189469,0.009968150740956095,0.032370405810530974,0.009968150740956104,0.010000000000000009,0.0,0.9064315609520516,0.01975173973538233,27.56,9.053529698410449
129,50,50.0,poisson,leaky_bucket,distributed,1.0,0.01,True,50,10.0,49.852,2.1269922425810583,0.9887713867562832,0.003975356397665458,0.01122861324371673,0.003975356397665463,0.4501310721132614,0.1927497214281421,0.9149153251710734,0.016074713843826735,33.56,10.471217694232127
130,50,50.0,poisson,leaky_bucket,distributed,1.0,0.03,True,50,10.0,48.346000000000004,2.0219010856122512,0.9697673731787446,0.007615466483505772,0.0302326268212554,0.007615466483505769,0.32854148715025877,0.14322677899335054,0.9131418769798669,0.017910838651253265,29.84,9.06721566965295
131,50,50.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,49.512,2.7251891677459743,0.9897832332384374,0.005166937664651539,0.010216766761562596,0.005166937664651529,0.42599570307166684,0.23491069810418003,0.9086894699971739,0.015313522720972817,29.84,8.987457927578854
132,50,50.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,48.096000000000004,2.138406883640249,0.9673420609772712,0.007670395362731425,0.03265793902272875,0.007670395362731433,0.36285863469469476,0.16498321856346168,0.9084876246778643,0.014528527009641115,30.0,10.166612021711067
133,50,50.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,30.03,1.5344380078712856,0.971225935650458,0.016512759479339906,0.028774064349541863,0.016512759479339906,0.001000000000000334,0.0,0.8617815983531801,0.021411743620557703,0.0,0.0
134,50,50.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,30.024,1.6426271640271874,0.951319071711357,0.01788990259066828,0.048680928288643094,0.01788990259066828,0.001000000000000334,0.0,0.8576484385635945,0.023912667653102394,0.0,0.0
135,50,50.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,30.064000000000007,1.4491045510935365,0.974116783350085,0.015723160874949363,0.02588321664991493,0.015723160874949363,0.010000000000000009,0.0,0.8633642747716541,0.025697855975856446,0.0,0.0
136,50,50.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,29.592,1.7768331379170077,0.9551385790363347,0.017062432303770712,0.04486142096366536,0.017062432303770712,0.010000000000000009,0.0,0.859615766833132,0.027203221432755217,0.0,0.0
137,50,50.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,30.819999999999997,1.6302147097851865,0.989473986011602,0.005282487087014334,0.010526013988398135,0.005282487087014334,0.001000000000000334,0.0,0.8645783782576727,0.019336474355522975,7.92,8.943914131967055
138,50,50.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,29.996,1.7822412855727479,0.9704266342135561,0.008686218513430235,0.029573365786443873,0.00868621851343023,0.001000000000000334,0.0,0.859292495413619,0.027916632402093345,7.32,7.864960266905358
139,50,50.0,ramp,token_bucket,distributed,10.0,0.01,True,50,10.0,30.846,1.6847801043459651,0.9902271437220358,0.006439931546048409,0.009772856277964313,0.00643993154604841,0.010000000000000009,0.0,0.8582146784750782,0.02483841750919192,9.16,8.63564705161113
140,50,50.0,ramp,token_bucket,distributed,10.0,0.03,True,50,10.0,30.66,1.6441411131651684,0.9692526279258257,0.011704145283053706,0.030747372074174262,0.01170414528305371,0.010000000000000009,0.0,0.8609501253038156,0.01853331811395047,8.48,6.92312068362238
141,50,50.0,ramp,leaky_bucket,distributed,1.0,0.01,True,50,10.0,30.58,1.7919821427681695,0.9896500776953999,0.005126908343272421,0.010349922304600056,0.005126908343272422,0.12024133577941809,0.06085570427350627,0.8604850767531382,0.025118355038039407,9.32,8.538009135624065
142,50,50.0,ramp,leaky_bucket,distributed,1.0,0.03,True,50,10.0,30.290000000000006,1.9530744993471192,0.9688226518538553,0.008755914710198587,0.03117734814614462,0.00875591471019859,0.11571939448819366,0.06266744069908164,0.8601309130341103,0.02418211618967121,8.68,9.082818945679804
143,50,50.0,ramp,leaky_bucket,distributed,10.0,0.01,True,50,10.0,30.989999999999995,2.0349201458533948,0.9904996009988287,0.005830505052680371,0.009500399001171266,0.005830505052680369,0.12009657835770517,0.04683255854963545,0.8609792066816699,0.0276102874987837,7.8,7.717512552629895
144,50,50.0,ramp,leaky_bucket,distributed,10.0,0.03,True,50,10.0,30.298,1.646996053425751,0.9704512382362267,0.007861835625554559,0.02954876176377331,0.007861835625554562,0.12791286096632073,0.05732175754242435,0.8554991739745738,0.025661130341654945,8.52,7.692177845057927
145,50,100.0,constant,sliding_window,distributed,1.0,0.01,True,50,10.0,50.0,0.0,0.4995004995004995,0.0,0.5004995004995005,0.0,0.001000000000000334,0.0,0.9105345040764522,0.015727413613125317,0.0,0.0
146,50,100.0,constant,sliding_window,distributed,1.0,0.03,True,50,10.0,50.0,0.0,0.4995004995004995,0.0,0.5004995004995005,0.0,0.001000000000000334,0.0,0.9126396493618977,0.01665693261247764,0.0,0.0
147,50,100.0,constant,sliding_window,distributed,10.0,0.01,True,50,10.0,50.0,0.0,0.4995004995004995,0.0,0.5004995004995005,0.0,0.010000000000000009,0.0,0.9105171217467738,0.017568880638250038,0.0,0.0
148,50,100.0,constant,sliding_window,distributed,10.0,0.03,True,50,10.0,50.0,0.0,0.4995004995004995,0.0,0.5004995004995005,0.0,0.010000000000000009,0.0,0.9115575459014803,0.016866573877237872,0.0,0.0
149,50,100.0,constant,token_bucket,distributed,1.0,0.01,True,50,10.0,54.9,0.0,0.5484515484515484,0.0,0.45154845154845147,5.551115123125783e-17,0.001000000000000334,0.0,0.9196009967099801,0.018044184911021183,97.44,1.061319932913728
150,50,100.0,constant,token_bucket,distributed,1.0,0.03,True,50,10.0,54.9,0.0,0.5484515484515484,0.0,0.45154845154845147,5.551115123125783e-17,0.001000000000000334,0.0,0.9188116875026741,0.014173975793065147,94.32,2.7527440854536405
151,50,100.0,constant,token_bucket,distributed,10.0,0.01,True,50,10.0,54.9,0.0,0.5484515484515484,0.0,0.45154845154845147,5.551115123125783e-17,0.010000000000000009,0.0,0.9200807758362245,0.015459724400909277,97.24,1.4361058456812992
152,50,100.0,constant,token_bucket,distributed,10.0,0.03,True,50,10.0,54.9,0.0,0.5484515484515484,0.0,0.45154845154845147,5.551115123125783e-17,0.010000000000000009,0.0,0.9210880331203198,0.015384230745041721,94.56,2.6545056036859296
153,50,100.0,constant,leaky_bucket,distributed,1.0,0.01,True,50,10.0,54.9,0.0,0.5484515484515484,0.0,0.45154845154845147,5.551115123125783e-17,0.9810000000000006,1.1102230246251565e-16,0.9183247377754511,0.01093434091016056,97.04,1.6608431593621356
154,50,100.0,constant,leaky_bucket,distributed,1.0,0.03,True,50,10.0,54.9,0.0,0.5484515484515484,0.0,0.45154845154845147,5.551115123125783e-17,0.9810000000000006,1.1102230246251565e-16,0.9175396370368651,0.016868367544428452,93.76,3.361904222312111
155,50,100.0,constant,leaky_bucket,distributed,10.0,0.01,True,50,10.0,54.9,0.0,0.5484515484515484,0.0,0.45154845154845147,5.551115123125783e-17,0.9900000000000004,0.0,0.9172983849044353,0.013083800065819069,97.52,1.2367699866992246
156,50,100.0,constant,leaky_bucket,distributed,10.0,0.03,True,50,10.0,54.9,0.0,0.5484515484515484,0.0,0.45154845154845147,5.551115123125783e-17,0.9900000000000004,3.14018491736755e-17,0.9186983949387448,0.013730595429709608,94.24,2.7317393726342196
157,50,100.0,poisson,sliding_window,distributed,1.0,0.01,True,50,10.0,49.898,0.24206610667336315,0.4983873358080174,0.014326935260115125,0.5016126641919826,0.01432693526011512,0.001000000000000334,0.0,0.9126781806070156,0.014974107825750982,0.0,0.0
158,50,100.0,poisson,sliding_window,distributed,1.0,0.03,True,50,10.0,49.955999999999996,0.12674383614203888,0.49874976320483866,0.01799938522844298,0.5012502367951613,0.017999385228442983,0.001000000000000334,0.0,0.9102912697722094,0.014945597531048026,0.0,0.0
159,50,100.0,poisson,sliding_window,distributed,10.0,0.01,True,50,10.0,49.926,0.20475351034841832,0.5004431707820791,0.013146968337816384,0.4995568292179209,0.013146968337816388,0.010000000000000009,0.0,0.916074358925568,0.016013359556713,0.0,0.0
160,50,100.0,poisson,sliding_window,distributed,10.0,0.03,True,50,10.0,49.906000000000006,0.23013908837917962,0.5036634163615766,0.01670657231118543,0.49633658363842337,0.016706572311185428,0.010000000000000009,0.0,0.9122465878398917,0.015076990077637483,0.0,0.0
161,50,100.0,poisson,token_bucket,distributed,1.0,0.01,True,50,10.0,54.82200000000001,0.09651942809610843,0.5486267304554377,0.01523813983492139,0.4513732695445622,0.015238139834921397,0.001000000000000334,0.0,0.9132710881873232,0.013996641980754369,93.76,7.617243595947289
162,50,100.0,poisson,token_bucket,distributed,1.0,0.03,True,50,10.0,54.826,0.09340235543068412,0.5510303248578254,0.015603446536752157,0.4489696751421745,0.015603446536752155,0.001000000000000334,0.0,0.9152779365806412,0.016213946817310972,91.88,7.303807226371737
163,50,100.0,poisson,token_bucket,distributed,10.0,0.01,True,50,10.0,54.808,0.10740577265677928,0.5508334314919687,0.014673634138216804,0.4491665685080312,0.01467363413821681,0.010000000000000009,0.0,0.9197401430132376,0.015287569544669375,94.2,5.6178287620752565
164,50,100.0,poisson,token_bucket,distributed,10.0,0.03,True,50,10.0,54.834,0.09079647570252916,0.5478106786585156,0.014414254178204168,0.4521893213414845,0.014414254178204175,0.010000000000000009,0.0,0.9136950246211814,0.011562526177602147,93.16,6.836256285424063
165,50,100.0,poisson,leaky_bucket,distributed,1.0,0.01,True,50,10.0,54.84000000000001,0.07211102550927959,0.5479211200687178,0.016382828294195018,0.4520788799312821,0.016382828294195018,0.9801578892967951,0.00014664876798133015,0.9199906211497799,0.01382515501824425,91.16,8.227660663882535
166,50,100.0,poisson,leaky_bucket,distributed,1.0,0.03,True,50,10.0,54.83000000000001,0.0806225774829844,0.5494634161278836,0.016502939107386948,0.4505365838721163,0.016502939107386948,0.980159094462274,0.00016296364479655094,0.9184762105305118,0.017308999494744116,93.6,7.451174404078864
167,50,100.0,poisson,leaky_bucket,distributed,10.0,0.01,True,50,10.0,54.792,0.10361467077590769,0.541518171642294,0.014614238398607109,0.458481828357706,0.014614238398607106,0.9891946354607128,0.00016113398299253662,0.9177409022616437,0.012415213153584912,95.12,4.421040601487392
168,50,100.0,poisson,leaky_bucket,distributed,10.0,0.03,True,50,10.0,54.80200000000001,0.11043550153822741,0.5427108124828596,0.01747722747660095,0.4572891875171404,0.01747722747660095,0.9890980059696739,0.0001770231860778232,0.9183228679681227,0.015733300922616628,92.76,7.69300981411047
169,50,100.0,ramp,sliding_window,distributed,1.0,0.01,True,50,10.0,44.16000000000001,0.9342376571301325,0.708295511488241,0.02238033396860737,0.29170448851175906,0.022380333968607363,0.001000000000000334,0.0,0.9047989111720404,0.012993567989258213,0.0,0.0
170,50,100.0,ramp,sliding_window,distributed,1.0,0.03,True,50,10.0,43.872,1.2096346555882072,0.698158778747231,0.022305818899630205,0.3018412212527689,0.022305818899630188,0.001000000000000334,0.0,0.9000223482823532,0.018211291944039844,0.0,0.0
171,50,100.0,ramp,sliding_window,distributed,10.0,0.01,True,50,10.0,44.374,0.8494256883330049,0.7009848585332218,0.02643095687313803,0.2990151414667783,0.02643095687313803,0.010000000000000009,0.0,0.8984490743364887,0.015087017449594438,0.0,0.0
172,50,100.0,ramp,sliding_window,distributed,10.0,0.03,True,50,10.0,43.93,1.1370576062803504,0.6995811217065813,0.020508212066959856,0.3004188782934188,0.020508212066959852,0.010000000000000009,0.0,0.8985404809700871,0.01747684200045168,0.0,0.0
173,50,100.0,ramp,token_bucket,distributed,1.0,0.01,True,50,10.0,49.732,1.09734953410479,0.8050751799457407,0.033295763811848525,0.19492482005425935,0.033295763811848525,0.001000000000000334,0.0,0.9098711666429458,0.017909288381077595,57.28,9.885423612572199
174,50,100.0,ramp,token_bucket,distributed,1.0,0.03,True,50,10.0,49.35,1.050571273165224,0.793174906460646,0.026237006797189582,0.20682509353935394,0.026237006797189575,0.001000000000000334,0.0,0.9082431996804288,0.01442211679412358,56.76,9.328579741847095
175,50,100.0,ramp,token_bucket,distributed,10.0,0.01,True,50,10.0,50.00200000000001,1.1116636181867245,0.7922652576159188,0.03031160719355484,0.2077347423840811,0.03031160719355484,0.010000000000000009,0.0,0.9116899855910594,0.016036032859583563,59.32,9.0120807808186
176,50,100.0,ramp,token_bucket,distributed,10.0,0.03,True,50,10.0,49.378000000000014,1.2161069031956029,0.7906188119125619,0.03167952257415643,0.20938118808743814,0.031679522574156425,0.010000000000000009,0.0,0.9083189910121835,0.01700860318317969,57.84,10.290500473737904
177,50,100.0,ramp,leaky_bucket,distributed,1.0,0.01,True,50,10.0,49.897999999999996,0.9306965133704972,0.8013461691379986,0.024310187785973693,0.19865383086200145,0.024310187785973696,0.9780759074079656,0.0006687991434173473,0.9094098791737764,0.014680122164712397,57.76,7.543367948072001
178,50,100.0,ramp,leaky_bucket,distributed,1.0,0.03,True,50,10.0,49.864,1.1897495534775373,0.8028107893301221,0.029265423407942644,0.19718921066987793,0.029265423407942654,0.9777265729611048,0.0008505456398542829,0.9046362109949844,0.018681368250973777,55.2,10.792590050585634
179,50,100.0,ramp,leaky_bucket,distributed,10.0,0.01,True,50,10.0,49.908,1.241424987665384,0.7928813297581259,0.026351145619477653,0.20711867024187414,0.02635114561947766,0.9871179570278548,0.0006705778008478705,0.9103311844027132,0.015797746775809595,55.12,8.30575703954793
180,50,100.0,ramp,leaky_bucket,distributed,10.0,0.03,True,50,10.0,49.722,1.1428543214250886,0.79101209034981,0.025494130393429154,0.20898790965019004,0.025494130393429158,0.9869834141064351,0.0008239061096433424,0.9051000603363779,0.014027834877411464,54.76,9.233764129541104
